X-axis,Y-axis
41.427402,433.20895
41.36498708192086,432.71286091727274
41.30257216384171,432.2167718345455
41.24015724576257,431.72068275181823
41.177742327683426,431.22459366909095
41.11532740960428,430.7285045863637
41.052912491525134,430.23241550363645
40.99049757344599,429.7363264209092
40.884842,428.89655
40.83216265628422,428.39933285755046
40.77948331256844,427.90211571510093
40.726803968852664,427.4048985726514
40.67412462513688,426.9076814302019
40.6214452814211,426.41046428775235
40.56876593770532,425.9132471453028
40.51608659398955,425.4160300028533
40.46340725027377,424.91881286040376
40.39259,424.2504
40.33991024231985,423.7531829014095
40.2872304846397,423.255965802819
40.234550726959554,422.7587487042285
40.18187096927941,422.26153160563797
40.129191211599256,421.76431450704746
40.07651145391911,421.267097408457
40.02383169623896,420.7698803098665
39.97115193855881,420.272663211276
39.906067,419.65836
39.85338736677755,419.1611428882233
39.80070773355509,418.66392577644666
39.74802810033263,418.16670866466995
39.69534846711018,417.6694915528933
39.642668833887726,417.1722744411166
39.58998920066527,416.6750573293399
39.53730956744282,416.17784021756324
39.484629934220365,415.68062310578654
39.431950300997904,415.18340599400983
39.34321,414.34583
39.29053084825971,413.848612837211
39.237851696519435,413.351395674422
39.18517254477915,412.85417851163305
39.13249339303887,412.35696134884404
39.079814241298585,411.8597441860551
39.02713508955831,411.36252702326607
38.97445593781802,410.8653098604771
38.92177678607774,410.36809269768816
38.831886,409.51965
38.77738324214433,409.02262942760274
38.722880484288666,408.52560885520546
38.66837772643299,408.02858828280813
38.61387496857733,407.53156771041085
38.55937221072166,407.0345471380136
38.504869452866,406.5375265656163
38.45036669501033,406.040505993219
38.395863937154665,405.5434854208217
38.34136117929899,405.0464648484244
38.238483,404.1083
38.18398074670526,403.6112793722733
38.129478493410524,403.1142587445467
38.07497624011578,402.61723811682003
38.02047398682104,402.12021748909336
37.9659717335263,401.6231968613667
37.91146948023156,401.1261762336401
37.847706,400.5447
37.79320353918484,400.0476793950296
37.73870107836967,399.5506587900593
37.6841986175545,399.0536381850889
37.629696156739335,398.5566175801186
37.57519369592417,398.0595969751482
37.520691235109005,397.5625763701779
37.46618877429384,397.06555576520753
37.41168631347867,396.56853516023716
37.353092,396.0342
37.29858928410658,395.5371794230012
37.24408656821317,395.0401588460023
37.189583852319764,394.5431382690035
37.13508113642635,394.0461176920047
